IND,VIU,Location,Year,HOUSE_ID
18380175,VIU,SFLL,1838,351
18380174,VIU,SFLL,1838,351
18380183,VIU,SFLL,1838,352
18380182,VIU,SFLL,1838,352
18380181,VIU,SFLL,1838,352
18380180,VIU,SFLL,1838,352
18780149,VIU,SFLL,1878,39
18780148,VIU,SFLL,1878,39
18780147,VIU,SFLL,1878,39
18780146,VIU,SFLL,1878,39
18780145,VIU,SFLL,1878,39
18810129,VIU,SFLL,1881,31
18810128,VIU,SFLL,1881,31
18810127,VIU,SFLL,1881,31
18810126,VIU,SFLL,1881,31
18810125,VIU,SFLL,1881,31
18810124,VIU,SFLL,1881,31
18890074,VIU,SFLL,1889,16
18890073,VIU,SFLL,1889,16
18890072,VIU,SFLL,1889,16
18890071,VIU,SFLL,1889,16
18380192,VIU,SFLL,1838,353
18380191,VIU,SFLL,1838,353
18380190,VIU,SFLL,1838,353
18380189,VIU,SFLL,1838,353
18380188,VIU,SFLL,1838,353
18380187,VIU,SFLL,1838,353
18380186,VIU,SFLL,1838,353
18380185,VIU,SFLL,1838,353
18380184,VIU,SFLL,1838,353
18780153,VIU,SFLL,1878,40
18780152,VIU,SFLL,1878,40
18780151,VIU,SFLL,1878,40
18780150,VIU,SFLL,1878,40
18810140,VIU,SFLL,1881,33
18810136,VIU,SFLL,1881,33
18810135,VIU,SFLL,1881,33
18810134,VIU,SFLL,1881,33
18810133,VIU,SFLL,1881,33
18890078,VIU,SFLL,1889,17
18890077,VIU,SFLL,1889,17
18890076,VIU,SFLL,1889,17
18890075,VIU,SFLL,1889,17
18380199,VIU,SFLL,1838,354
18380198,VIU,SFLL,1838,354
18380197,VIU,SFLL,1838,354
18380196,VIU,SFLL,1838,354
18380195,VIU,SFLL,1838,354
18380194,VIU,SFLL,1838,354
18380193,VIU,SFLL,1838,354
18380207,VIU,SFLL,1838,355
18380206,VIU,SFLL,1838,355
18380205,VIU,SFLL,1838,355
18380204,VIU,SFLL,1838,355
18380203,VIU,SFLL,1838,355
18380202,VIU,SFLL,1838,355
18380201,VIU,SFLL,1838,355
18380200,VIU,SFLL,1838,355
18780155,VIU,SFLL,1878,41
18780154,VIU,SFLL,1878,41
18780156,VIU,SFLL,1878,42
18810141,VIU,SFLL,1881,34
18890680,VIU,SFLL,1889,133
18890679,VIU,SFLL,1889,133
18890678,VIU,SFLL,1889,133
18890677,VIU,SFLL,1889,133
18380214,VIU,SFLL,1838,356
18380213,VIU,SFLL,1838,356
18380212,VIU,SFLL,1838,356
18380211,VIU,SFLL,1838,356
18380210,VIU,SFLL,1838,356
18380209,VIU,SFLL,1838,356
18380208,VIU,SFLL,1838,356
18380216,VIU,SFLL,1838,357
18380215,VIU,SFLL,1838,357
18780160,VIU,SFLL,1878,43
18780159,VIU,SFLL,1878,43
18780158,VIU,SFLL,1878,43
18780157,VIU,SFLL,1878,43
18810149,VIU,SFLL,1881,35
18810148,VIU,SFLL,1881,35
18810147,VIU,SFLL,1881,35
18810146,VIU,SFLL,1881,35
18810145,VIU,SFLL,1881,35
18810144,VIU,SFLL,1881,35
18810143,VIU,SFLL,1881,35
18810142,VIU,SFLL,1881,35
18890085,VIU,SFLL,1889,18
18890084,VIU,SFLL,1889,18
18890083,VIU,SFLL,1889,18
18890082,VIU,SFLL,1889,18
18890081,VIU,SFLL,1889,18
18890080,VIU,SFLL,1889,18
18890079,VIU,SFLL,1889,18
18380225,VIU,SFLL,1838,358
18380224,VIU,SFLL,1838,358
18380223,VIU,SFLL,1838,358
18380222,VIU,SFLL,1838,358
18380221,VIU,SFLL,1838,358
18380220,VIU,SFLL,1838,358
18380219,VIU,SFLL,1838,358
18380218,VIU,SFLL,1838,358
18380217,VIU,SFLL,1838,358
18780165,VIU,SFLL,1878,44
18780164,VIU,SFLL,1878,44
18780163,VIU,SFLL,1878,44
18780162,VIU,SFLL,1878,44
18780161,VIU,SFLL,1878,44
18810153,VIU,SFLL,1881,36
18810152,VIU,SFLL,1881,36
18810151,VIU,SFLL,1881,36
18810150,VIU,SFLL,1881,36
18890684,VIU,SFLL,1889,134
18890683,VIU,SFLL,1889,134
18890682,VIU,SFLL,1889,134
18890681,VIU,SFLL,1889,134
18380230,VIU,SFLL,1838,359
18380229,VIU,SFLL,1838,359
18380228,VIU,SFLL,1838,359
18380227,VIU,SFLL,1838,359
18380226,VIU,SFLL,1838,359
18780169,VIU,SFLL,1878,45
18780168,VIU,SFLL,1878,45
18780167,VIU,SFLL,1878,45
18780166,VIU,SFLL,1878,45
18810157,VIU,SFLL,1881,37
18810156,VIU,SFLL,1881,37
18810155,VIU,SFLL,1881,37
18810154,VIU,SFLL,1881,37
18890090,VIU,SFLL,1889,19
18890089,VIU,SFLL,1889,19
18890088,VIU,SFLL,1889,19
18890087,VIU,SFLL,1889,19
18890086,VIU,SFLL,1889,19
18380236,VIU,SFLL,1838,360
18380235,VIU,SFLL,1838,360
18380234,VIU,SFLL,1838,360
18380233,VIU,SFLL,1838,360
18380232,VIU,SFLL,1838,360
18380231,VIU,SFLL,1838,360
18810159,VIU,SFLL,1881,38
18810158,VIU,SFLL,1881,38
18890687,VIU,SFLL,1889,135
18890686,VIU,SFLL,1889,135
18890685,VIU,SFLL,1889,135
18380239,VIU,SFLL,1838,361
18380238,VIU,SFLL,1838,361
18380237,VIU,SFLL,1838,361
18780171,VIU,SFLL,1878,46
18780170,VIU,SFLL,1878,46
18810163,VIU,SFLL,1881,39
18810162,VIU,SFLL,1881,39
18810161,VIU,SFLL,1881,39
18810160,VIU,SFLL,1881,39
18890094,VIU,SFLL,1889,20
18890093,VIU,SFLL,1889,20
18890092,VIU,SFLL,1889,20
18890091,VIU,SFLL,1889,20
18380242,VIU,SFLL,1838,362
18380241,VIU,SFLL,1838,362
18380240,VIU,SFLL,1838,362
18780178,VIU,SFLL,1878,47
18780177,VIU,SFLL,1878,47
18780176,VIU,SFLL,1878,47
18780175,VIU,SFLL,1878,47
18780174,VIU,SFLL,1878,47
18780173,VIU,SFLL,1878,47
18780172,VIU,SFLL,1878,47
18810165,VIU,SFLL,1881,40
18810164,VIU,SFLL,1881,40
18890689,VIU,SFLL,1889,136
18890688,VIU,SFLL,1889,136
18380256,VIU,SFLL,1838,363
18380255,VIU,SFLL,1838,363
18380254,VIU,SFLL,1838,363
18380253,VIU,SFLL,1838,363
18380252,VIU,SFLL,1838,363
18380251,VIU,SFLL,1838,363
18380250,VIU,SFLL,1838,363
18380249,VIU,SFLL,1838,363
18380248,VIU,SFLL,1838,363
18380247,VIU,SFLL,1838,363
18380246,VIU,SFLL,1838,363
18380245,VIU,SFLL,1838,363
18380244,VIU,SFLL,1838,363
18380243,VIU,SFLL,1838,363
18780181,VIU,SFLL,1878,48
18780180,VIU,SFLL,1878,48
18780179,VIU,SFLL,1878,48
18810169,VIU,SFLL,1881,41
18810168,VIU,SFLL,1881,41
18810167,VIU,SFLL,1881,41
18810166,VIU,SFLL,1881,41
18890097,VIU,SFLL,1889,21
18890096,VIU,SFLL,1889,21
18890095,VIU,SFLL,1889,21
18380262,VIU,SFLL,1838,364
18380261,VIU,SFLL,1838,364
18380260,VIU,SFLL,1838,364
18380259,VIU,SFLL,1838,364
18380258,VIU,SFLL,1838,364
18380257,VIU,SFLL,1838,364
18780212,VIU,SFLL,1878,55
18780211,VIU,SFLL,1878,55
18780210,VIU,SFLL,1878,55
18810193,VIU,SFLL,1881,47
18810192,VIU,SFLL,1881,47
18810191,VIU,SFLL,1881,47
18810190,VIU,SFLL,1881,47
18810189,VIU,SFLL,1881,47
18810188,VIU,SFLL,1881,47
18810187,VIU,SFLL,1881,47
18810186,VIU,SFLL,1881,47
18810185,VIU,SFLL,1881,47
18890115,VIU,SFLL,1889,24
18890114,VIU,SFLL,1889,24
18890113,VIU,SFLL,1889,24
18890112,VIU,SFLL,1889,24
18890111,VIU,SFLL,1889,24
18890110,VIU,SFLL,1889,24
18890109,VIU,SFLL,1889,24
18890108,VIU,SFLL,1889,24
18890107,VIU,SFLL,1889,24
18890106,VIU,SFLL,1889,24
18380266,VIU,SFLL,1838,365
18380265,VIU,SFLL,1838,365
18380264,VIU,SFLL,1838,365
18380263,VIU,SFLL,1838,365
18782719,VIU,SFLL,1878,659
18810198,VIU,SFLL,1881,48
18810197,VIU,SFLL,1881,48
18810196,VIU,SFLL,1881,48
18810195,VIU,SFLL,1881,48
18810194,VIU,SFLL,1881,48
18890710,VIU,SFLL,1889,140
18890709,VIU,SFLL,1889,140
18890708,VIU,SFLL,1889,140
18890707,VIU,SFLL,1889,140
18890706,VIU,SFLL,1889,140
18380270,VIU,SFLL,1838,366
18380269,VIU,SFLL,1838,366
18380268,VIU,SFLL,1838,366
18380267,VIU,SFLL,1838,366
18890125,VIU,SFLL,1889,25
18890124,VIU,SFLL,1889,25
18890123,VIU,SFLL,1889,25
18890122,VIU,SFLL,1889,25
18890121,VIU,SFLL,1889,25
18890120,VIU,SFLL,1889,25
18890119,VIU,SFLL,1889,25
18890118,VIU,SFLL,1889,25
18890117,VIU,SFLL,1889,25
18890116,VIU,SFLL,1889,25
18380278,VIU,SFLL,1838,367
18380277,VIU,SFLL,1838,367
18380276,VIU,SFLL,1838,367
18380275,VIU,SFLL,1838,367
18380274,VIU,SFLL,1838,367
18380273,VIU,SFLL,1838,367
18380272,VIU,SFLL,1838,367
18380271,VIU,SFLL,1838,367
18810208,VIU,SFLL,1881,50
18810207,VIU,SFLL,1881,50
18810206,VIU,SFLL,1881,50
18810205,VIU,SFLL,1881,50
18810204,VIU,SFLL,1881,50
18810203,VIU,SFLL,1881,50
18810202,VIU,SFLL,1881,50
18890717,VIU,SFLL,1889,141
18890716,VIU,SFLL,1889,141
18890715,VIU,SFLL,1889,141
18890714,VIU,SFLL,1889,141
18890713,VIU,SFLL,1889,141
18890712,VIU,SFLL,1889,141
18890711,VIU,SFLL,1889,141
18380287,VIU,SFLL,1838,368
18380286,VIU,SFLL,1838,368
18380285,VIU,SFLL,1838,368
18380284,VIU,SFLL,1838,368
18380283,VIU,SFLL,1838,368
18380282,VIU,SFLL,1838,368
18380281,VIU,SFLL,1838,368
18380280,VIU,SFLL,1838,368
18380279,VIU,SFLL,1838,368
18780232,VIU,SFLL,1878,61
18780231,VIU,SFLL,1878,61
18780230,VIU,SFLL,1878,61
18780229,VIU,SFLL,1878,61
18780228,VIU,SFLL,1878,61
18810211,VIU,SFLL,1881,51
18810210,VIU,SFLL,1881,51
18810209,VIU,SFLL,1881,51
18813005,VIU,SFLL,1881,640
18813004,VIU,SFLL,1881,640
18813003,VIU,SFLL,1881,640
18813002,VIU,SFLL,1881,640
18813001,VIU,SFLL,1881,640
18813000,VIU,SFLL,1881,640
18812999,VIU,SFLL,1881,640
18890128,VIU,SFLL,1889,26
18890127,VIU,SFLL,1889,26
18890126,VIU,SFLL,1889,26
18780144,VIU,SFLL,1878,38
18780143,VIU,SFLL,1878,38
18780142,VIU,SFLL,1878,38
18780141,VIU,SFLL,1878,38
18810123,VIU,SFLL,1881,30
18810122,VIU,SFLL,1881,30
18810121,VIU,SFLL,1881,30
18810120,VIU,SFLL,1881,30
18890663,VIU,SFLL,1889,131
18890662,VIU,SFLL,1889,131
18890661,VIU,SFLL,1889,131
18780183,VIU,SFLL,1878,49
18780182,VIU,SFLL,1878,49
18780184,VIU,SFLL,1878,50
18810172,VIU,SFLL,1881,42
18810171,VIU,SFLL,1881,42
18810170,VIU,SFLL,1881,42
18890698,VIU,SFLL,1889,137
18890697,VIU,SFLL,1889,137
18890696,VIU,SFLL,1889,137
18890695,VIU,SFLL,1889,137
18890694,VIU,SFLL,1889,137
18890693,VIU,SFLL,1889,137
18890692,VIU,SFLL,1889,137
18890691,VIU,SFLL,1889,137
18890690,VIU,SFLL,1889,137
18780192,VIU,SFLL,1878,51
18780191,VIU,SFLL,1878,51
18780190,VIU,SFLL,1878,51
18780189,VIU,SFLL,1878,51
18780188,VIU,SFLL,1878,51
18780187,VIU,SFLL,1878,51
18780186,VIU,SFLL,1878,51
18780185,VIU,SFLL,1878,51
18810174,VIU,SFLL,1881,43
18810173,VIU,SFLL,1881,43
18890103,VIU,SFLL,1889,22
18890102,VIU,SFLL,1889,22
18890101,VIU,SFLL,1889,22
18890100,VIU,SFLL,1889,22
18890099,VIU,SFLL,1889,22
18890098,VIU,SFLL,1889,22
18780194,VIU,SFLL,1878,52
18780193,VIU,SFLL,1878,52
18810178,VIU,SFLL,1881,44
18810177,VIU,SFLL,1881,44
18810176,VIU,SFLL,1881,44
18810175,VIU,SFLL,1881,44
18812993,VIU,SFLL,1881,638
18890699,VIU,SFLL,1889,138
18780202,VIU,SFLL,1878,53
18780201,VIU,SFLL,1878,53
18780200,VIU,SFLL,1878,53
18780199,VIU,SFLL,1878,53
18780198,VIU,SFLL,1878,53
18780197,VIU,SFLL,1878,53
18780196,VIU,SFLL,1878,53
18780195,VIU,SFLL,1878,53
18810181,VIU,SFLL,1881,45
18810180,VIU,SFLL,1881,45
18810179,VIU,SFLL,1881,45
18890105,VIU,SFLL,1889,23
18890104,VIU,SFLL,1889,23
18780209,VIU,SFLL,1878,54
18780208,VIU,SFLL,1878,54
18780207,VIU,SFLL,1878,54
18780206,VIU,SFLL,1878,54
18780205,VIU,SFLL,1878,54
18780204,VIU,SFLL,1878,54
18780203,VIU,SFLL,1878,54
18810184,VIU,SFLL,1881,46
18810183,VIU,SFLL,1881,46
18810182,VIU,SFLL,1881,46
18890705,VIU,SFLL,1889,139
18890704,VIU,SFLL,1889,139
18890703,VIU,SFLL,1889,139
18890702,VIU,SFLL,1889,139
18890701,VIU,SFLL,1889,139
18890700,VIU,SFLL,1889,139
18780236,VIU,SFLL,1878,62
18780235,VIU,SFLL,1878,62
18780234,VIU,SFLL,1878,62
18780233,VIU,SFLL,1878,62
18810218,VIU,SFLL,1881,52
18810217,VIU,SFLL,1881,52
18810216,VIU,SFLL,1881,52
18810215,VIU,SFLL,1881,52
18810214,VIU,SFLL,1881,52
18810213,VIU,SFLL,1881,52
18810212,VIU,SFLL,1881,52
18890719,VIU,SFLL,1889,142
18890718,VIU,SFLL,1889,142
18780240,VIU,SFLL,1878,63
18780239,VIU,SFLL,1878,63
18780238,VIU,SFLL,1878,63
18780237,VIU,SFLL,1878,63
18780242,VIU,SFLL,1878,64
18780241,VIU,SFLL,1878,64
18810224,VIU,SFLL,1881,53
18810223,VIU,SFLL,1881,53
18810222,VIU,SFLL,1881,53
18810221,VIU,SFLL,1881,53
18810220,VIU,SFLL,1881,53
18810219,VIU,SFLL,1881,53
18890130,VIU,SFLL,1889,27
18890129,VIU,SFLL,1889,27
18780249,VIU,SFLL,1878,65
18780248,VIU,SFLL,1878,65
18780247,VIU,SFLL,1878,65
18780246,VIU,SFLL,1878,65
18780245,VIU,SFLL,1878,65
18780244,VIU,SFLL,1878,65
18780243,VIU,SFLL,1878,65
18810231,VIU,SFLL,1881,55
18810230,VIU,SFLL,1881,55
18890725,VIU,SFLL,1889,143
18890724,VIU,SFLL,1889,143
18890723,VIU,SFLL,1889,143
18890722,VIU,SFLL,1889,143
18890721,VIU,SFLL,1889,143
18890720,VIU,SFLL,1889,143
18780255,VIU,SFLL,1878,66
18780254,VIU,SFLL,1878,66
18780253,VIU,SFLL,1878,66
18780252,VIU,SFLL,1878,66
18780251,VIU,SFLL,1878,66
18780250,VIU,SFLL,1878,66
18810229,VIU,SFLL,1881,54
18810228,VIU,SFLL,1881,54
18810227,VIU,SFLL,1881,54
18810226,VIU,SFLL,1881,54
18810225,VIU,SFLL,1881,54
18890142,VIU,SFLL,1889,29
18890141,VIU,SFLL,1889,29
18890140,VIU,SFLL,1889,29
18890139,VIU,SFLL,1889,29
18890138,VIU,SFLL,1889,29
18890137,VIU,SFLL,1889,29
18890136,VIU,SFLL,1889,29
18890135,VIU,SFLL,1889,29
18890134,VIU,SFLL,1889,29
18890133,VIU,SFLL,1889,29
18780260,VIU,SFLL,1878,67
18780259,VIU,SFLL,1878,67
18780258,VIU,SFLL,1878,67
18780257,VIU,SFLL,1878,67
18780256,VIU,SFLL,1878,67
18810235,VIU,SFLL,1881,56
18810234,VIU,SFLL,1881,56
18810233,VIU,SFLL,1881,56
18810232,VIU,SFLL,1881,56
18890727,VIU,SFLL,1889,144
18890726,VIU,SFLL,1889,144
18780266,VIU,SFLL,1878,69
18780265,VIU,SFLL,1878,69
18780264,VIU,SFLL,1878,69
18780263,VIU,SFLL,1878,69
18810239,VIU,SFLL,1881,57
18810238,VIU,SFLL,1881,57
18810237,VIU,SFLL,1881,57
18810236,VIU,SFLL,1881,57
18890148,VIU,SFLL,1889,30
18890147,VIU,SFLL,1889,30
18890146,VIU,SFLL,1889,30
18890145,VIU,SFLL,1889,30
18890144,VIU,SFLL,1889,30
18890143,VIU,SFLL,1889,30
18780268,VIU,SFLL,1878,70
18780267,VIU,SFLL,1878,70
18810244,VIU,SFLL,1881,58
18810243,VIU,SFLL,1881,58
18810242,VIU,SFLL,1881,58
18810241,VIU,SFLL,1881,58
18810240,VIU,SFLL,1881,58
18890729,VIU,SFLL,1889,145
18890728,VIU,SFLL,1889,145
18780297,VIU,SFLL,1878,76
18780298,VIU,SFLL,1878,76
18780299,VIU,SFLL,1878,76
18810259,VIU,SFLL,1881,62
18810258,VIU,SFLL,1881,62
18810257,VIU,SFLL,1881,62
18810256,VIU,SFLL,1881,62
18810255,VIU,SFLL,1881,62
18890742,VIU,SFLL,1889,147
18890741,VIU,SFLL,1889,147
18890740,VIU,SFLL,1889,147
18890739,VIU,SFLL,1889,147
18890738,VIU,SFLL,1889,147
18890737,VIU,SFLL,1889,147
18890736,VIU,SFLL,1889,147
18780305,VIU,SFLL,1878,77
18780304,VIU,SFLL,1878,77
18780302,VIU,SFLL,1878,77
18780301,VIU,SFLL,1878,77
18780300,VIU,SFLL,1878,77
18782722,VIU,SFLL,1878,662
18782727,VIU,SFLL,1878,663
18782726,VIU,SFLL,1878,663
18782725,VIU,SFLL,1878,663
18782724,VIU,SFLL,1878,663
18782723,VIU,SFLL,1878,663
18810266,VIU,SFLL,1881,63
18810265,VIU,SFLL,1881,63
18810264,VIU,SFLL,1881,63
18810263,VIU,SFLL,1881,63
18810262,VIU,SFLL,1881,63
18810261,VIU,SFLL,1881,63
18810260,VIU,SFLL,1881,63
18890161,VIU,SFLL,1889,33
18890160,VIU,SFLL,1889,33
18890159,VIU,SFLL,1889,33
18780312,VIU,SFLL,1878,78
18780311,VIU,SFLL,1878,78
18780310,VIU,SFLL,1878,78
18780309,VIU,SFLL,1878,78
18780308,VIU,SFLL,1878,78
18780307,VIU,SFLL,1878,78
18780306,VIU,SFLL,1878,78
18780316,VIU,SFLL,1878,79
18780315,VIU,SFLL,1878,79
18780314,VIU,SFLL,1878,79
18780313,VIU,SFLL,1878,79
18890745,VIU,SFLL,1889,148
18890744,VIU,SFLL,1889,148
18890743,VIU,SFLL,1889,148
18780320,VIU,SFLL,1878,80
18780319,VIU,SFLL,1878,80
18780318,VIU,SFLL,1878,80
18780317,VIU,SFLL,1878,80
18810277,VIU,SFLL,1881,65
18810276,VIU,SFLL,1881,65
18810275,VIU,SFLL,1881,65
18810274,VIU,SFLL,1881,65
18890749,VIU,SFLL,1889,149
18890748,VIU,SFLL,1889,149
18890747,VIU,SFLL,1889,149
18890746,VIU,SFLL,1889,149
18780323,VIU,SFLL,1878,81
18780322,VIU,SFLL,1878,81
18780321,VIU,SFLL,1878,81
18810283,VIU,SFLL,1881,66
18810282,VIU,SFLL,1881,66
18810281,VIU,SFLL,1881,66
18810280,VIU,SFLL,1881,66
18810279,VIU,SFLL,1881,66
18810278,VIU,SFLL,1881,66
18890173,VIU,SFLL,1889,35
18890172,VIU,SFLL,1889,35
18890171,VIU,SFLL,1889,35
18890170,VIU,SFLL,1889,35
18890169,VIU,SFLL,1889,35
18890168,VIU,SFLL,1889,35
18780324,VIU,SFLL,1878,82
18810290,VIU,SFLL,1881,67
18810289,VIU,SFLL,1881,67
18810288,VIU,SFLL,1881,67
18810287,VIU,SFLL,1881,67
18810286,VIU,SFLL,1881,67
18810285,VIU,SFLL,1881,67
18810284,VIU,SFLL,1881,67
18890755,VIU,SFLL,1889,150
18890754,VIU,SFLL,1889,150
18890753,VIU,SFLL,1889,150
18890752,VIU,SFLL,1889,150
18890751,VIU,SFLL,1889,150
18890750,VIU,SFLL,1889,150
18780438,VIU,SFLL,1878,109
18780437,VIU,SFLL,1878,109
18810424,VIU,SFLL,1881,95
18810423,VIU,SFLL,1881,95
18810422,VIU,SFLL,1881,95
18810421,VIU,SFLL,1881,95
18810420,VIU,SFLL,1881,95
18810419,VIU,SFLL,1881,95
18810418,VIU,SFLL,1881,95
18810417,VIU,SFLL,1881,95
18810416,VIU,SFLL,1881,95
18890249,VIU,SFLL,1889,47
18890248,VIU,SFLL,1889,47
18890247,VIU,SFLL,1889,47
18890246,VIU,SFLL,1889,47
18890245,VIU,SFLL,1889,47
18780443,VIU,SFLL,1878,110
18780442,VIU,SFLL,1878,110
18780441,VIU,SFLL,1878,110
18780440,VIU,SFLL,1878,110
18780439,VIU,SFLL,1878,110
18780458,VIU,SFLL,1878,114
18780457,VIU,SFLL,1878,114
18780456,VIU,SFLL,1878,114
18780455,VIU,SFLL,1878,114
18780454,VIU,SFLL,1878,114
18810430,VIU,SFLL,1881,96
18810429,VIU,SFLL,1881,96
18810428,VIU,SFLL,1881,96
18810427,VIU,SFLL,1881,96
18810426,VIU,SFLL,1881,96
18810425,VIU,SFLL,1881,96
18780446,VIU,SFLL,1878,111
18780445,VIU,SFLL,1878,111
18780444,VIU,SFLL,1878,111
18890252,VIU,SFLL,1889,48
18890251,VIU,SFLL,1889,48
18890250,VIU,SFLL,1889,48
18780449,VIU,SFLL,1878,112
18780448,VIU,SFLL,1878,112
18780447,VIU,SFLL,1878,112
18782728,VIU,SFLL,1878,664
18810434,VIU,SFLL,1881,97
18810433,VIU,SFLL,1881,97
18810432,VIU,SFLL,1881,97
18810431,VIU,SFLL,1881,97
18890826,VIU,SFLL,1889,162
18890825,VIU,SFLL,1889,162
18890824,VIU,SFLL,1889,162
18780453,VIU,SFLL,1878,113
18780452,VIU,SFLL,1878,113
18780451,VIU,SFLL,1878,113
18780450,VIU,SFLL,1878,113
18890253,VIU,SFLL,1889,49
18780467,VIU,SFLL,1878,115
18780466,VIU,SFLL,1878,115
18780465,VIU,SFLL,1878,115
18780464,VIU,SFLL,1878,115
18780463,VIU,SFLL,1878,115
18780462,VIU,SFLL,1878,115
18780461,VIU,SFLL,1878,115
18780460,VIU,SFLL,1878,115
18780459,VIU,SFLL,1878,115
18780468,VIU,SFLL,1878,116
18780469,VIU,SFLL,1878,117
18780965,VIU,SFLL,1878,234
18780964,VIU,SFLL,1878,234
18780963,VIU,SFLL,1878,234
18780962,VIU,SFLL,1878,234
18780961,VIU,SFLL,1878,234
18780960,VIU,SFLL,1878,234
18810450,VIU,SFLL,1881,100
18810449,VIU,SFLL,1881,100
18810448,VIU,SFLL,1881,100
18810447,VIU,SFLL,1881,100
18810446,VIU,SFLL,1881,100
18810445,VIU,SFLL,1881,100
18810444,VIU,SFLL,1881,100
18810443,VIU,SFLL,1881,100
18890829,VIU,SFLL,1889,163
18890828,VIU,SFLL,1889,163
18890827,VIU,SFLL,1889,163
18780473,VIU,SFLL,1878,118
18780472,VIU,SFLL,1878,118
18780471,VIU,SFLL,1878,118
18780470,VIU,SFLL,1878,118
18780477,VIU,SFLL,1878,119
18780476,VIU,SFLL,1878,119
18780475,VIU,SFLL,1878,119
18780474,VIU,SFLL,1878,119
18810451,VIU,SFLL,1881,101
18780482,VIU,SFLL,1878,120
18780481,VIU,SFLL,1878,120
18780480,VIU,SFLL,1878,120
18780479,VIU,SFLL,1878,120
18780478,VIU,SFLL,1878,120
18810455,VIU,SFLL,1881,102
18810454,VIU,SFLL,1881,102
18810453,VIU,SFLL,1881,102
18810452,VIU,SFLL,1881,102
18890833,VIU,SFLL,1889,164
18890832,VIU,SFLL,1889,164
18890831,VIU,SFLL,1889,164
18890830,VIU,SFLL,1889,164
18780517,VIU,SFLL,1878,129
18780516,VIU,SFLL,1878,129
18780515,VIU,SFLL,1878,129
18780514,VIU,SFLL,1878,129
18810510,VIU,SFLL,1881,115
18810509,VIU,SFLL,1881,115
18810508,VIU,SFLL,1881,115
18810507,VIU,SFLL,1881,115
18810506,VIU,SFLL,1881,115
18890845,VIU,SFLL,1889,167
18890844,VIU,SFLL,1889,167
18890843,VIU,SFLL,1889,167
18890842,VIU,SFLL,1889,167
18890841,VIU,SFLL,1889,167
18890840,VIU,SFLL,1889,167
18780527,VIU,SFLL,1878,132
18780526,VIU,SFLL,1878,132
18780525,VIU,SFLL,1878,132
18810524,VIU,SFLL,1881,118
18810523,VIU,SFLL,1881,118
18810522,VIU,SFLL,1881,118
18890849,VIU,SFLL,1889,168
18890848,VIU,SFLL,1889,168
18890847,VIU,SFLL,1889,168
18890846,VIU,SFLL,1889,168
18780532,VIU,SFLL,1878,133
18780531,VIU,SFLL,1878,133
18780530,VIU,SFLL,1878,133
18780529,VIU,SFLL,1878,133
18780528,VIU,SFLL,1878,133
18810528,VIU,SFLL,1881,119
18810527,VIU,SFLL,1881,119
18810526,VIU,SFLL,1881,119
18810525,VIU,SFLL,1881,119
18890288,VIU,SFLL,1889,59
18890287,VIU,SFLL,1889,59
18780542,VIU,SFLL,1878,134
18780541,VIU,SFLL,1878,134
18780540,VIU,SFLL,1878,134
18780539,VIU,SFLL,1878,134
18780538,VIU,SFLL,1878,134
18780537,VIU,SFLL,1878,134
18780536,VIU,SFLL,1878,134
18780535,VIU,SFLL,1878,134
18780534,VIU,SFLL,1878,134
18780533,VIU,SFLL,1878,134
18810542,VIU,SFLL,1881,120
18810541,VIU,SFLL,1881,120
18810540,VIU,SFLL,1881,120
18810539,VIU,SFLL,1881,120
18810538,VIU,SFLL,1881,120
18810537,VIU,SFLL,1881,120
18810536,VIU,SFLL,1881,120
18810535,VIU,SFLL,1881,120
18810534,VIU,SFLL,1881,120
18810533,VIU,SFLL,1881,120
18810532,VIU,SFLL,1881,120
18810531,VIU,SFLL,1881,120
18810530,VIU,SFLL,1881,120
18810529,VIU,SFLL,1881,120
18890858,VIU,SFLL,1889,169
18890857,VIU,SFLL,1889,169
18890856,VIU,SFLL,1889,169
18890855,VIU,SFLL,1889,169
18890854,VIU,SFLL,1889,169
18890853,VIU,SFLL,1889,169
18890852,VIU,SFLL,1889,169
18890851,VIU,SFLL,1889,169
18890850,VIU,SFLL,1889,169
18780548,VIU,SFLL,1878,135
18780547,VIU,SFLL,1878,135
18780546,VIU,SFLL,1878,135
18780545,VIU,SFLL,1878,135
18780544,VIU,SFLL,1878,135
18780543,VIU,SFLL,1878,135
18810544,VIU,SFLL,1881,122
18810543,VIU,SFLL,1881,122
18890293,VIU,SFLL,1889,60
18890292,VIU,SFLL,1889,60
18890291,VIU,SFLL,1889,60
18890290,VIU,SFLL,1889,60
18890289,VIU,SFLL,1889,60
18780552,VIU,SFLL,1878,136
18780551,VIU,SFLL,1878,136
18780550,VIU,SFLL,1878,136
18780549,VIU,SFLL,1878,136
18810558,VIU,SFLL,1881,124
18810557,VIU,SFLL,1881,124
18810556,VIU,SFLL,1881,124
18810555,VIU,SFLL,1881,124
18810554,VIU,SFLL,1881,124
18810553,VIU,SFLL,1881,124
18810552,VIU,SFLL,1881,124
18810551,VIU,SFLL,1881,124
18890300,VIU,SFLL,1889,61
18890299,VIU,SFLL,1889,61
18890298,VIU,SFLL,1889,61
18890297,VIU,SFLL,1889,61
18890296,VIU,SFLL,1889,61
18890295,VIU,SFLL,1889,61
18890294,VIU,SFLL,1889,61
18780598,VIU,SFLL,1878,150
18780597,VIU,SFLL,1878,150
