Municipi,Id_Llar,Any_Padro,Carrer,Numero
SFLL,594,1889,plaza de la constitucion,9
SFLL,595,1889,plaza de la constitucion,2
SFLL,596,1889,plaza de la constitucion,4
SFLL,597,1889,plaza de la constitucion,6
SFLL,598,1889,plaza de la constitucion,8
SFLL,599,1889,plaza de la constitucion,10
SFLL,613,1889,paseo de la estacion,1
SFLL,614,1889,paseo de la estacion,3
SFLL,615,1889,paseo de la estacion,5
SFLL,616,1889,paseo de la estacion,7
SFLL,617,1889,paseo estacion,9
SFLL,618,1889,paseo estacion,11
SFLL,619,1889,paseo estacion,13
SFLL,620,1889,paseo estacion,2
SFLL,621,1889,paseo estacion,4
SFLL,626,1889,nieves,1
SFLL,627,1889,nieves,null
