ID_1,Relacio,Relacio_Harmonitzada,ID_2
18330651,null,null,18330655
18330651,null,null,18330654
18330651,null,null,18330653
18330651,null,null,18330652
18330651,jefe,jefe,18330651
18330661,null,null,18330664
18330661,null,null,18330663
18330661,esposa,esposa,18330662
18330661,jefe,jefe,18330661
18330665,null,null,18330672
18330665,null,null,18330671
18330665,null,null,18330670
18330665,null,null,18330669
18330665,null,null,18330668
18330665,null,null,18330667
18330665,esposa,esposa,18330666
18330665,jefe,jefe,18330665
18330673,null,null,18330676
18330673,null,null,18330675
18330673,esposa,esposa,18330674
18330673,jefe,jefe,18330673
18330677,null,null,18330680
18330677,null,null,18330679
18330677,null,null,18330678
18330677,jefe,jefe,18330677
18330681,null,null,18330683
18330681,esposa,esposa,18330682
18330681,jefe,jefe,18330681
18330684,null,null,18330687
18330684,null,null,18330686
18330684,esposa,esposa,18330685
18330684,jefe,jefe,18330684
18330688,null,null,18330690
18330688,esposa,esposa,18330689
18330688,jefe,jefe,18330688
18330691,jefe,jefe,18330691
18330692,null,null,18330699
18330692,null,null,18330698
18330692,null,null,18330697
18330692,null,null,18330696
18330692,null,null,18330695
18330692,null,null,18330694
18330692,esposa,esposa,18330693
18330692,jefe,jefe,18330692
18330700,null,null,18330705
18330700,null,null,18330704
18330700,null,null,18330703
18330700,null,null,18330702
18330700,null,null,18330701
18330700,jefe,jefe,18330700
18330706,null,null,18330710
18330706,null,null,18330709
18330706,null,null,18330708
18330706,esposa,esposa,18330707
18330706,jefe,jefe,18330706
18330711,null,null,18330714
18330711,null,null,18330713
18330711,null,null,18330712
18330711,jefe,jefe,18330711
18330715,null,null,18330720
18330715,null,null,18330719
18330715,null,null,18330718
18330715,null,null,18330717
18330715,esposa,esposa,18330716
18330715,jefe,jefe,18330715
18330721,null,null,18330723
18330721,esposa,esposa,18330722
18330721,jefe,jefe,18330721
18330724,null,null,18330728
18330724,null,null,18330727
18330724,null,null,18330726
18330724,null,null,18330725
18330724,jefe,jefe,18330724
18330729,null,null,18330732
18330729,null,null,18330731
18330729,esposa,esposa,18330730
18330729,jefe,jefe,18330729
18330733,null,null,18330735
18330733,esposa,esposa,18330734
18330733,jefe,jefe,18330733
18330736,null,null,18330744
18330736,null,null,18330743
18330736,null,null,18330742
18330736,null,null,18330741
18330736,null,null,18330740
18330736,null,null,18330739
18330736,null,null,18330738
18330736,esposa,esposa,18330737
18330736,jefe,jefe,18330736
18330745,null,null,18330751
18330745,null,null,18330750
18330745,null,null,18330749
18330745,null,null,18330748
18330745,null,null,18330747
18330745,null,null,18330746
18330745,jefe,jefe,18330745
18330752,null,null,18330756
18330752,null,null,18330755
18330752,null,null,18330754
18330752,esposa,esposa,18330753
18330752,jefe,jefe,18330752
18330757,null,null,18330763
18330757,null,null,18330762
18330757,null,null,18330761
18330757,null,null,18330760
18330757,null,null,18330759
18330757,null,null,18330758
18330757,jefe,jefe,18330757
18330764,null,null,18330770
18330764,null,null,18330769
18330764,null,null,18330768
18330764,null,null,18330767
18330764,null,null,18330766
18330764,null,null,18330765
18330764,jefe,jefe,18330764
18330771,null,null,18330773
18330771,esposa,esposa,18330772
18330771,jefe,jefe,18330771
18330774,null,null,18330776
18330774,esposa,esposa,18330775
18330774,jefe,jefe,18330774
18330777,null,null,18330780
18330777,null,null,18330779
18330777,null,null,18330778
18330777,jefe,jefe,18330777
18330781,null,null,18330787
18330781,null,null,18330786
18330781,null,null,18330785
18330781,null,null,18330784
18330781,null,null,18330783
18330781,esposa,esposa,18330782
18330781,jefe,jefe,18330781
18330788,null,null,18330794
18330788,null,null,18330793
18330788,null,null,18330792
18330788,null,null,18330791
18330788,null,null,18330790
18330788,esposa,esposa,18330789
18330788,jefe,jefe,18330788
18330795,null,null,18330801
18330795,null,null,18330800
18330795,null,null,18330799
18330795,null,null,18330798
18330795,null,null,18330797
18330795,esposa,esposa,18330796
18330795,jefe,jefe,18330795
18330802,null,null,18330809
18330802,null,null,18330808
18330802,null,null,18330807
18330802,null,null,18330806
18330802,null,null,18330805
18330802,null,null,18330804
18330802,null,null,18330803
18330802,jefe,jefe,18330802
18330810,null,null,18330813
18330810,null,null,18330812
18330810,esposa,esposa,18330811
18330810,jefe,jefe,18330810
18330814,null,null,18330822
18330814,null,null,18330821
18330814,null,null,18330820
18330814,null,null,18330819
18330814,null,null,18330818
18330814,null,null,18330817
18330814,null,null,18330816
18330814,esposa,esposa,18330815
18330814,jefe,jefe,18330814
18330823,esposa,esposa,18330824
18330823,jefe,jefe,18330823
18330825,null,null,18330827
18330825,null,null,18330826
18330825,jefe,jefe,18330825
18330828,null,null,18330831
18330828,null,null,18330830
18330828,esposa,esposa,18330829
18330828,jefe,jefe,18330828
18330832,null,null,18330834
18330832,null,null,18330833
18330832,jefe,jefe,18330832
18330835,null,null,18330838
18330835,null,null,18330837
18330835,null,null,18330836
18330835,jefe,jefe,18330835
18330839,null,null,18330840
18330839,jefe,jefe,18330839
18330841,null,null,18330846
18330841,null,null,18330845
18330841,null,null,18330844
18330841,null,null,18330843
18330841,esposa,esposa,18330842
18330841,jefe,jefe,18330841
18330847,null,null,18330853
18330847,null,null,18330852
18330847,null,null,18330851
18330847,null,null,18330850
18330847,null,null,18330849
18330847,esposa,esposa,18330848
18330847,jefe,jefe,18330847
18330854,null,null,18330861
18330854,null,null,18330860
18330854,null,null,18330859
18330854,null,null,18330858
18330854,null,null,18330857
18330854,null,null,18330856
18330854,null,null,18330855
18330854,jefe,jefe,18330854
18330862,null,null,18330867
18330862,null,null,18330866
18330862,null,null,18330865
18330862,null,null,18330864
18330862,esposa,esposa,18330863
18330862,jefe,jefe,18330862
18330868,null,null,18330872
18330868,null,null,18330871
18330868,null,null,18330870
18330868,esposa,esposa,18330869
18330868,jefe,jefe,18330868
18330873,null,null,18330880
18330873,null,null,18330879
18330873,null,null,18330878
18330873,null,null,18330877
18330873,null,null,18330876
18330873,null,null,18330875
18330873,esposa,esposa,18330874
18330873,jefe,jefe,18330873
18330881,null,null,18330887
18330881,null,null,18330886
18330881,null,null,18330885
18330881,null,null,18330884
18330881,null,null,18330883
18330881,esposa,esposa,18330882
18330881,jefe,jefe,18330881
18330888,esposa,esposa,18330889
18330888,jefe,jefe,18330888
18330890,null,null,18330893
18330890,null,null,18330892
18330890,null,null,18330891
18330890,jefe,jefe,18330890
18330894,null,null,18330896
18330894,esposa,esposa,18330895
18330894,jefe,jefe,18330894
18330897,null,null,18330901
18330897,null,null,18330900
18330897,null,null,18330899
18330897,esposa,esposa,18330898
18330897,jefe,jefe,18330897
18330902,esposa,esposa,18330903
18330902,jefe,jefe,18330902
18330904,null,null,18330906
18330904,esposa,esposa,18330905
18330904,jefe,jefe,18330904
18330907,null,null,18330913
18330907,null,null,18330912
18330907,null,null,18330911
18330907,null,null,18330910
18330907,null,null,18330909
18330907,esposa,esposa,18330908
18330907,jefe,jefe,18330907
18330914,null,null,18330920
18330914,null,null,18330919
18330914,null,null,18330918
18330914,null,null,18330917
18330914,null,null,18330916
18330914,esposa,esposa,18330915
18330914,jefe,jefe,18330914
18330921,null,null,18330924
18330921,null,null,18330923
18330921,esposa,esposa,18330922
18330921,jefe,jefe,18330921
18330925,null,null,18330927
18330925,esposa,esposa,18330926
18330925,jefe,jefe,18330925
18330928,null,null,18330937
18330928,null,null,18330936
18330928,null,null,18330935
18330928,null,null,18330934
18330928,null,null,18330933
18330928,null,null,18330932
18330928,null,null,18330931
18330928,null,null,18330930
18330928,esposa,esposa,18330929
18330928,jefe,jefe,18330928
18330938,null,null,18330940
18330938,esposa,esposa,18330939
18330938,jefe,jefe,18330938
18330941,null,null,18330945
18330941,null,null,18330944
18330941,null,null,18330943
18330941,esposa,esposa,18330942
18330941,jefe,jefe,18330941
18330946,null,null,18330954
18330946,null,null,18330953
18330946,null,null,18330952
18330946,null,null,18330951
18330946,null,null,18330950
18330946,null,null,18330949
18330946,null,null,18330948
18330946,esposa,esposa,18330947
18330946,jefe,jefe,18330946
18330955,null,null,18330962
18330955,null,null,18330961
18330955,null,null,18330960
18330955,null,null,18330959
18330955,null,null,18330958
18330955,null,null,18330957
18330955,null,null,18330956
18330955,jefe,jefe,18330955
18330963,esposa,esposa,18330964
18330963,jefe,jefe,18330963
18330965,esposa,esposa,18330966
18330965,jefe,jefe,18330965
18330967,null,null,18330969
18330967,null,null,18330968
18330967,jefe,jefe,18330967
18330970,null,null,18330974
18330970,null,null,18330973
18330970,null,null,18330972
18330970,esposa,esposa,18330971
18330970,jefe,jefe,18330970
18330975,null,null,18330983
18330975,null,null,18330982
18330975,null,null,18330981
18330975,null,null,18330980
18330975,null,null,18330979
18330975,null,null,18330978
18330975,null,null,18330977
18330975,null,null,18330976
18330975,jefe,jefe,18330975
18330984,null,null,18330989
18330984,null,null,18330988
18330984,null,null,18330987
18330984,null,null,18330986
18330984,esposa,esposa,18330985
18330984,jefe,jefe,18330984
18330990,jefe,jefe,18330990
18330991,null,null,18330996
18330991,null,null,18330995
18330991,null,null,18330994
18330991,null,null,18330993
18330991,esposa,esposa,18330992
18330991,jefe,jefe,18330991
18330997,null,null,18331000
18330997,null,null,18330999
18330997,esposa,esposa,18330998
18330997,jefe,jefe,18330997
18331001,null,null,18331006
18331001,null,null,18331005
18331001,null,null,18331004
18331001,null,null,18331003
18331001,esposa,esposa,18331002
18331001,jefe,jefe,18331001
18331007,null,null,18331012
18331007,null,null,18331011
18331007,null,null,18331010
18331007,null,null,18331009
18331007,null,null,18331008
18331007,jefe,jefe,18331007
18331013,null,null,18331017
18331013,null,null,18331016
18331013,null,null,18331015
18331013,null,null,18331014
18331013,jefe,jefe,18331013
18331018,null,null,18331029
18331018,null,null,18331028
18331018,null,null,18331027
18331018,null,null,18331026
18331018,null,null,18331025
18331018,null,null,18331024
18331018,null,null,18331023
18331018,null,null,18331022
18331018,null,null,18331021
18331018,null,null,18331020
18331018,esposa,esposa,18331019
18331018,jefe,jefe,18331018
18331030,null,null,18331038
18331030,null,null,18331037
18331030,null,null,18331036
18331030,null,null,18331035
18331030,null,null,18331034
18331030,null,null,18331033
18331030,null,null,18331032
18331030,null,null,18331031
18331030,jefe,jefe,18331030
18331039,null,null,18331042
18331039,null,null,18331041
18331039,null,null,18331040
18331039,jefe,jefe,18331039
18331043,esposa,esposa,18331044
18331043,jefe,jefe,18331043
18331045,null,null,18331054
18331045,null,null,18331053
18331045,null,null,18331052
18331045,null,null,18331051
18331045,null,null,18331050
18331045,null,null,18331049
18331045,null,null,18331048
18331045,null,null,18331047
18331045,esposa,esposa,18331046
18331045,jefe,jefe,18331045
18331055,jefe,jefe,18331055
18331056,null,null,18331059
18331056,null,null,18331058
18331056,null,null,18331057
18331056,jefe,jefe,18331056
18331060,null,null,18331063
18331060,null,null,18331062
18331060,esposa,esposa,18331061
18331060,jefe,jefe,18331060
18331064,esposa,esposa,18331065
18331064,jefe,jefe,18331064
18331066,null,null,18331068
18331066,null,null,18331067
18331066,jefe,jefe,18331066
18331069,null,null,18331071
18331069,esposa,esposa,18331070
18331069,jefe,jefe,18331069
18331072,null,null,18331073
18331072,jefe,jefe,18331072
18331074,null,null,18331078
18331074,null,null,18331077
18331074,null,null,18331076
18331074,null,null,18331075
18331074,jefe,jefe,18331074
18331079,null,null,18331085
18331079,null,null,18331084
18331079,null,null,18331083
18331079,null,null,18331082
18331079,null,null,18331081
18331079,null,null,18331080
18331079,jefe,jefe,18331079
18331086,null,null,18331090
18331086,null,null,18331089
18331086,null,null,18331088
18331086,null,null,18331087
18331086,jefe,jefe,18331086
18331091,null,null,18331094
18331091,null,null,18331093
18331091,null,null,18331092
18331091,jefe,jefe,18331091
18331095,null,null,18331100
18331095,null,null,18331099
18331095,null,null,18331098
18331095,null,null,18331097
18331095,esposa,esposa,18331096
18331095,jefe,jefe,18331095
18331101,null,null,18331107
18331101,null,null,18331106
18331101,null,null,18331105
18331101,null,null,18331104
18331101,null,null,18331103
18331101,esposa,esposa,18331102
18331101,jefe,jefe,18331101
18331108,null,null,18331114
18331108,null,null,18331113
18331108,null,null,18331112
18331108,null,null,18331111
18331108,null,null,18331110
18331108,null,null,18331109
18331108,jefe,jefe,18331108
18331115,null,null,18331120
18331115,null,null,18331119
18331115,null,null,18331118
18331115,null,null,18331117
18331115,null,null,18331116
18331115,jefe,jefe,18331115
18331121,jefe,jefe,18331121
18331122,null,null,18331123
18331122,jefe,jefe,18331122
18331124,null,null,18331127
18331124,null,null,18331126
18331124,esposa,esposa,18331125
18331124,jefe,jefe,18331124
18331128,null,null,18331131
18331128,null,null,18331130
18331128,esposa,esposa,18331129
18331128,jefe,jefe,18331128
18331132,null,null,18331133
18331132,jefe,jefe,18331132
18331134,jefe,jefe,18331134
18331135,null,null,18331140
18331135,null,null,18331139
18331135,null,null,18331138
18331135,null,null,18331137
18331135,esposa,esposa,18331136
18331135,jefe,jefe,18331135
18331141,null,null,18331149
18331141,null,null,18331148
18331141,null,null,18331147
18331141,null,null,18331146
18331141,null,null,18331145
18331141,null,null,18331144
18331141,null,null,18331143
18331141,esposa,esposa,18331142
18331141,jefe,jefe,18331141
18331150,null,null,18331155
18331150,null,null,18331154
18331150,null,null,18331153
18331150,null,null,18331152
18331150,esposa,esposa,18331151
18331150,jefe,jefe,18331150
18331156,jefe,jefe,18331156
18331157,null,null,18331159
18331157,esposa,esposa,18331158
18331157,jefe,jefe,18331157
18331160,null,null,18331166
18331160,null,null,18331165
18331160,null,null,18331164
18331160,null,null,18331163
18331160,null,null,18331162
18331160,esposa,esposa,18331161
18331160,jefe,jefe,18331160
